RECORD_METADATA,CUSTOMER_ID,CALL_DURATION_MINUTES,CALL_ID,SENTIMENT
"{
  ""CreateTime"": 1687972247023,
  ""offset"": 31552,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649811,6,21014195,-0.35
"{
  ""CreateTime"": 1687972248025,
  ""offset"": 31553,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649812,13,21014198,-0.34
"{
  ""CreateTime"": 1687972249027,
  ""offset"": 31554,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649812,3,21014201,0.37
"{
  ""CreateTime"": 1687972250029,
  ""offset"": 31555,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649812,11,21014199,0.85
"{
  ""CreateTime"": 1687972251030,
  ""offset"": 31556,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649812,6,21014200,-0.93
"{
  ""CreateTime"": 1687972262052,
  ""offset"": 31567,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649815,11,21014211,0.23
"{
  ""CreateTime"": 1687972263054,
  ""offset"": 31568,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649816,6,21014213,0.73
"{
  ""CreateTime"": 1687972264056,
  ""offset"": 31569,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649817,11,21014214,-0.21
"{
  ""CreateTime"": 1687972265058,
  ""offset"": 31570,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649818,12,21014217,-0.06
"{
  ""CreateTime"": 1687972266060,
  ""offset"": 31571,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649818,11,21014216,0.33
"{
  ""CreateTime"": 1687972267062,
  ""offset"": 31572,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649818,6,21014218,0.65
"{
  ""CreateTime"": 1687972268064,
  ""offset"": 31573,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649818,39,21014215,-0.96
"{
  ""CreateTime"": 1687972269067,
  ""offset"": 31574,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649818,6,21014219,-0.04
"{
  ""CreateTime"": 1687972270069,
  ""offset"": 31575,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649819,11,21014220,0.62
"{
  ""CreateTime"": 1687972271071,
  ""offset"": 31576,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649820,6,21014221,0.66
"{
  ""CreateTime"": 1687972292109,
  ""offset"": 31597,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649830,3,21014241,-0.59
"{
  ""CreateTime"": 1687972293111,
  ""offset"": 31598,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649830,11,21014242,0.66
"{
  ""CreateTime"": 1687972294112,
  ""offset"": 31599,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649831,22,21014245,-0.82
"{
  ""CreateTime"": 1687972295114,
  ""offset"": 31600,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649831,6,21014246,-0.77
"{
  ""CreateTime"": 1687972296116,
  ""offset"": 31601,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649831,13,21014244,0.31
"{
  ""CreateTime"": 1687972297118,
  ""offset"": 31602,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649831,2,21014247,0.87
"{
  ""CreateTime"": 1687972298120,
  ""offset"": 31603,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649832,3,21014251,-0.34
"{
  ""CreateTime"": 1687972299122,
  ""offset"": 31604,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649832,13,21014248,0.70
"{
  ""CreateTime"": 1687972300125,
  ""offset"": 31605,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649832,22,21014249,0.23
"{
  ""CreateTime"": 1687972301127,
  ""offset"": 31606,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649832,12,21014250,0.11
"{
  ""CreateTime"": 1687972312152,
  ""offset"": 31617,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649836,6,21014262,-0.64
"{
  ""CreateTime"": 1687972313154,
  ""offset"": 31618,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649837,33,21014264,-0.89
"{
  ""CreateTime"": 1687972314155,
  ""offset"": 31619,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649837,12,21014265,-0.10
"{
  ""CreateTime"": 1687972315157,
  ""offset"": 31620,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649837,13,21014263,-0.27
"{
  ""CreateTime"": 1687972316159,
  ""offset"": 31621,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649837,3,21014266,-0.93
"{
  ""CreateTime"": 1687972317161,
  ""offset"": 31622,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649838,11,21014267,0.90
"{
  ""CreateTime"": 1687972318163,
  ""offset"": 31623,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649838,6,21014268,-0.54
"{
  ""CreateTime"": 1687972319164,
  ""offset"": 31624,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649839,6,21014273,0.31
"{
  ""CreateTime"": 1687972320166,
  ""offset"": 31625,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649839,13,21014269,0.80
"{
  ""CreateTime"": 1687972321168,
  ""offset"": 31626,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649839,3,21014272,-0.51
"{
  ""CreateTime"": 1687972352233,
  ""offset"": 31657,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649855,6,21014302,0.32
"{
  ""CreateTime"": 1687972353235,
  ""offset"": 31658,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649855,13,21014301,0.24
"{
  ""CreateTime"": 1687972354237,
  ""offset"": 31659,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649856,6,21014304,0.84
"{
  ""CreateTime"": 1687972355239,
  ""offset"": 31660,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649857,6,21014306,-0.21
"{
  ""CreateTime"": 1687972356242,
  ""offset"": 31661,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649857,22,21014305,0.64
"{
  ""CreateTime"": 1687972357244,
  ""offset"": 31662,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649858,22,21014308,-0.04
"{
  ""CreateTime"": 1687972358246,
  ""offset"": 31663,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649858,13,21014307,-0.53
"{
  ""CreateTime"": 1687972359248,
  ""offset"": 31664,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649859,6,21014311,-0.57
"{
  ""CreateTime"": 1687972360250,
  ""offset"": 31665,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649859,26,21014309,0.49
"{
  ""CreateTime"": 1687972361252,
  ""offset"": 31666,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649859,11,21014310,-0.92
"{
  ""CreateTime"": 1687972322170,
  ""offset"": 31627,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649839,6,21014271,-0.79
"{
  ""CreateTime"": 1687972323173,
  ""offset"": 31628,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649839,22,21014270,0.64
"{
  ""CreateTime"": 1687972324175,
  ""offset"": 31629,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649840,22,21014274,0.83
"{
  ""CreateTime"": 1687972325177,
  ""offset"": 31630,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649841,12,21014275,-0.04
"{
  ""CreateTime"": 1687972326179,
  ""offset"": 31631,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649842,6,21014278,-0.54
"{
  ""CreateTime"": 1687972327181,
  ""offset"": 31632,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649842,4,21014279,0.84
"{
  ""CreateTime"": 1687972328184,
  ""offset"": 31633,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649842,3,21014280,0.71
"{
  ""CreateTime"": 1687972329186,
  ""offset"": 31634,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649842,33,21014277,0.67
"{
  ""CreateTime"": 1687972330188,
  ""offset"": 31635,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649842,39,21014276,-0.68
"{
  ""CreateTime"": 1687972331190,
  ""offset"": 31636,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649843,22,21014281,-0.89
"{
  ""CreateTime"": 1687972332192,
  ""offset"": 31637,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649844,6,21014284,-0.63
"{
  ""CreateTime"": 1687972333194,
  ""offset"": 31638,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649844,11,21014283,-0.94
"{
  ""CreateTime"": 1687972334196,
  ""offset"": 31639,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649844,3,21014285,0.03
"{
  ""CreateTime"": 1687972335198,
  ""offset"": 31640,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649844,13,21014282,0.83
"{
  ""CreateTime"": 1687972336200,
  ""offset"": 31641,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649845,6,21014286,-0.48
"{
  ""CreateTime"": 1687972337202,
  ""offset"": 31642,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649846,11,21014287,0.09
"{
  ""CreateTime"": 1687972338204,
  ""offset"": 31643,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649847,22,21014288,0.02
"{
  ""CreateTime"": 1687972339206,
  ""offset"": 31644,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649848,39,21014289,0.10
"{
  ""CreateTime"": 1687972340209,
  ""offset"": 31645,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649848,11,21014290,-0.37
"{
  ""CreateTime"": 1687972341211,
  ""offset"": 31646,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649848,3,21014292,-0.61
"{
  ""CreateTime"": 1687972362255,
  ""offset"": 31667,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649860,13,21014312,0.85
"{
  ""CreateTime"": 1687972363256,
  ""offset"": 31668,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649861,24,21014315,0.14
"{
  ""CreateTime"": 1687972364259,
  ""offset"": 31669,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649861,39,21014313,-0.82
"{
  ""CreateTime"": 1687972365261,
  ""offset"": 31670,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649861,11,21014314,-0.55
"{
  ""CreateTime"": 1687972366264,
  ""offset"": 31671,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649862,6,21014317,-0.59
"{
  ""CreateTime"": 1687972367265,
  ""offset"": 31672,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649862,11,21014316,0.88
"{
  ""CreateTime"": 1687972368268,
  ""offset"": 31673,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649863,2,21014319,-0.74
"{
  ""CreateTime"": 1687972369270,
  ""offset"": 31674,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649863,12,21014318,0.45
"{
  ""CreateTime"": 1687972370272,
  ""offset"": 31675,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649864,12,21014322,0.91
"{
  ""CreateTime"": 1687972371273,
  ""offset"": 31676,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649864,26,21014320,0.45
"{
  ""CreateTime"": 1687972382294,
  ""offset"": 31687,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649868,26,21014332,0.63
"{
  ""CreateTime"": 1687972383295,
  ""offset"": 31688,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649868,18,21014333,-0.84
"{
  ""CreateTime"": 1687972384297,
  ""offset"": 31689,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649868,2,21014334,-0.45
"{
  ""CreateTime"": 1687972385299,
  ""offset"": 31690,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649869,11,21014335,-0.54
"{
  ""CreateTime"": 1687972386301,
  ""offset"": 31691,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649870,13,21014337,-0.11
"{
  ""CreateTime"": 1687972387303,
  ""offset"": 31692,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649870,3,21014336,0.33
"{
  ""CreateTime"": 1687972388305,
  ""offset"": 31693,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649870,22,21014338,0.91
"{
  ""CreateTime"": 1687972389307,
  ""offset"": 31694,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649870,6,21014339,0.27
"{
  ""CreateTime"": 1687972390309,
  ""offset"": 31695,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649871,2,21014342,-0.32
"{
  ""CreateTime"": 1687972391311,
  ""offset"": 31696,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649871,24,21014341,0.44
"{
  ""CreateTime"": 1687972372275,
  ""offset"": 31677,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649864,22,21014321,-0.27
"{
  ""CreateTime"": 1687972373278,
  ""offset"": 31678,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649865,33,21014323,0.65
"{
  ""CreateTime"": 1687972374280,
  ""offset"": 31679,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649865,12,21014324,0.44
"{
  ""CreateTime"": 1687972375282,
  ""offset"": 31680,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649866,18,21014327,-0.37
"{
  ""CreateTime"": 1687972376284,
  ""offset"": 31681,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649866,13,21014325,-0.20
"{
  ""CreateTime"": 1687972377286,
  ""offset"": 31682,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649866,11,21014326,-0.59
"{
  ""CreateTime"": 1687972378288,
  ""offset"": 31683,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649867,18,21014330,0.67
"{
  ""CreateTime"": 1687972379290,
  ""offset"": 31684,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649867,52,21014329,-0.32
"{
  ""CreateTime"": 1687972380292,
  ""offset"": 31685,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649867,3,21014328,-0.08
"{
  ""CreateTime"": 1687972381293,
  ""offset"": 31686,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649867,6,21014331,0.97
"{
  ""CreateTime"": 1687972342214,
  ""offset"": 31647,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649848,6,21014291,0.00
"{
  ""CreateTime"": 1687972343216,
  ""offset"": 31648,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649849,13,21014293,0.11
"{
  ""CreateTime"": 1687972344219,
  ""offset"": 31649,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649850,13,21014294,0.27
"{
  ""CreateTime"": 1687972345221,
  ""offset"": 31650,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649851,13,21014295,0.58
"{
  ""CreateTime"": 1687972346223,
  ""offset"": 31651,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649851,6,21014296,-0.17
"{
  ""CreateTime"": 1687972347225,
  ""offset"": 31652,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649852,13,21014297,-0.15
"{
  ""CreateTime"": 1687972348226,
  ""offset"": 31653,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649852,6,21014298,0.76
"{
  ""CreateTime"": 1687972349228,
  ""offset"": 31654,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649853,6,21014299,0.63
"{
  ""CreateTime"": 1687972350230,
  ""offset"": 31655,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649854,11,21014300,-0.27
"{
  ""CreateTime"": 1687972351232,
  ""offset"": 31656,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649855,3,21014303,0.16
"{
  ""CreateTime"": 1687972392313,
  ""offset"": 31697,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649871,13,21014340,0.79
"{
  ""CreateTime"": 1687972393315,
  ""offset"": 31698,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649871,3,21014343,-0.95
"{
  ""CreateTime"": 1687972394317,
  ""offset"": 31699,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649872,3,21014348,-0.16
"{
  ""CreateTime"": 1687972395319,
  ""offset"": 31700,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649872,11,21014345,0.51
"{
  ""CreateTime"": 1687972396321,
  ""offset"": 31701,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649872,12,21014346,0.62
"{
  ""CreateTime"": 1687972397324,
  ""offset"": 31702,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649872,6,21014347,0.47
"{
  ""CreateTime"": 1687972398326,
  ""offset"": 31703,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649872,39,21014344,0.31
"{
  ""CreateTime"": 1687972399328,
  ""offset"": 31704,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649873,26,21014349,0.46
"{
  ""CreateTime"": 1687972400330,
  ""offset"": 31705,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649873,11,21014350,0.14
"{
  ""CreateTime"": 1687972401332,
  ""offset"": 31706,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649873,2,21014351,0.16
"{
  ""CreateTime"": 1687972402335,
  ""offset"": 31707,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,2,21014355,0.88
"{
  ""CreateTime"": 1687972403337,
  ""offset"": 31708,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,3,21014356,0.71
"{
  ""CreateTime"": 1687972404339,
  ""offset"": 31709,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,22,21014353,-0.79
"{
  ""CreateTime"": 1687972405341,
  ""offset"": 31710,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,3,21014357,0.82
"{
  ""CreateTime"": 1687972406343,
  ""offset"": 31711,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,6,21014354,-0.29
"{
  ""CreateTime"": 1687972407345,
  ""offset"": 31712,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649874,26,21014352,0.79
"{
  ""CreateTime"": 1687972408347,
  ""offset"": 31713,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649875,13,21014358,0.94
"{
  ""CreateTime"": 1687972409349,
  ""offset"": 31714,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649876,22,21014360,0.38
"{
  ""CreateTime"": 1687972410351,
  ""offset"": 31715,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649876,26,21014359,0.51
"{
  ""CreateTime"": 1687972411353,
  ""offset"": 31716,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649877,6,21014362,-0.62
"{
  ""CreateTime"": 1687972302130,
  ""offset"": 31607,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649833,3,21014255,-0.76
"{
  ""CreateTime"": 1687972303132,
  ""offset"": 31608,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649833,6,21014254,-0.43
"{
  ""CreateTime"": 1687972304134,
  ""offset"": 31609,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649833,22,21014253,0.72
"{
  ""CreateTime"": 1687972305137,
  ""offset"": 31610,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649833,13,21014252,0.30
"{
  ""CreateTime"": 1687972306139,
  ""offset"": 31611,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649834,26,21014256,1.00
"{
  ""CreateTime"": 1687972307141,
  ""offset"": 31612,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649834,11,21014257,0.81
"{
  ""CreateTime"": 1687972308143,
  ""offset"": 31613,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649834,12,21014258,0.78
"{
  ""CreateTime"": 1687972309145,
  ""offset"": 31614,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649835,6,21014259,0.43
"{
  ""CreateTime"": 1687972310147,
  ""offset"": 31615,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649835,44,21014261,0.44
"{
  ""CreateTime"": 1687972311149,
  ""offset"": 31616,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649835,26,21014260,-0.80
"{
  ""CreateTime"": 1687972412355,
  ""offset"": 31717,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649877,11,21014361,0.05
"{
  ""CreateTime"": 1687972413356,
  ""offset"": 31718,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649878,39,21014363,-0.71
"{
  ""CreateTime"": 1687972414358,
  ""offset"": 31719,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649878,2,21014365,0.22
"{
  ""CreateTime"": 1687972415361,
  ""offset"": 31720,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649878,6,21014364,-0.18
"{
  ""CreateTime"": 1687972416362,
  ""offset"": 31721,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649879,11,21014366,-0.14
"{
  ""CreateTime"": 1687972417363,
  ""offset"": 31722,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649880,4,21014370,0.08
"{
  ""CreateTime"": 1687972418366,
  ""offset"": 31723,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649880,13,21014367,0.70
"{
  ""CreateTime"": 1687972419367,
  ""offset"": 31724,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649880,24,21014369,-0.88
"{
  ""CreateTime"": 1687972420369,
  ""offset"": 31725,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649880,11,21014368,-0.73
"{
  ""CreateTime"": 1687972421372,
  ""offset"": 31726,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649881,6,21014373,-0.24
"{
  ""CreateTime"": 1687972442414,
  ""offset"": 31747,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649887,34,21014389,0.84
"{
  ""CreateTime"": 1687972443417,
  ""offset"": 31748,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649887,15,21014391,0.73
"{
  ""CreateTime"": 1687972444419,
  ""offset"": 31749,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649888,15,21014396,-0.39
"{
  ""CreateTime"": 1687972445420,
  ""offset"": 31750,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649888,54,21014395,0.85
"{
  ""CreateTime"": 1687972446422,
  ""offset"": 31751,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649888,17,21014394,-0.42
"{
  ""CreateTime"": 1687972447424,
  ""offset"": 31752,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649889,2,21014400,-0.06
"{
  ""CreateTime"": 1687972448426,
  ""offset"": 31753,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649889,15,21014399,0.65
"{
  ""CreateTime"": 1687972449428,
  ""offset"": 31754,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649889,3,21014402,-0.18
"{
  ""CreateTime"": 1687972450430,
  ""offset"": 31755,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649889,17,21014397,-0.51
"{
  ""CreateTime"": 1687972451432,
  ""offset"": 31756,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649889,90,21014398,0.15
"{
  ""CreateTime"": 1687972432394,
  ""offset"": 31737,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649884,30,21014382,-0.63
"{
  ""CreateTime"": 1687972433397,
  ""offset"": 31738,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649885,6,21014384,0.53
"{
  ""CreateTime"": 1687972434398,
  ""offset"": 31739,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649885,11,21014383,-0.24
"{
  ""CreateTime"": 1687972435401,
  ""offset"": 31740,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649886,68,21014386,-0.74
"{
  ""CreateTime"": 1687972436403,
  ""offset"": 31741,
  ""partition"": 0,
  ""topic"": ""calls""
}",7649886,18,21014387,0.90
